,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
527656,2304,2011,3,974496233,M,45,12,94103,Back to the Future Part II (1989),Comedy|Sci-Fi,False
175717,963,1968,1,979952651,M,25,0,48197,"Breakfast Club, The (1985)",Comedy|Drama,False
429284,2718,586,4,975735547,F,25,4,96817,Home Alone (1990),Children's|Comedy,False
452804,5964,2080,3,956997089,M,18,5,97202,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,False
879956,2383,1010,4,974325114,F,25,14,95125,"Love Bug, The (1969)",Children's|Comedy,False
669800,1112,3635,4,974949458,M,18,6,19104,"Spy Who Loved Me, The (1977)",Action,False
759290,5136,372,4,962094119,M,25,12,91106,Reality Bites (1994),Comedy|Drama,False
428223,1447,3363,4,981019061,M,18,4,80521,American Graffiti (1973),Comedy|Drama,False
863130,975,3251,4,975125621,M,35,0,98136,Agnes of God (1985),Drama|Mystery,False
119847,8,1265,5,978229524,M,25,12,11413,Groundhog Day (1993),Comedy|Romance,False
293287,4088,194,5,965430959,M,25,3,77057,Smoke (1995),Drama,False
221373,1694,3527,5,974716782,M,25,12,98116,Predator (1987),Action|Sci-Fi|Thriller,False
347870,3878,1674,5,965837767,M,35,16,22124,Witness (1985),Drama|Romance|Thriller,False
709810,284,2134,2,976572674,M,25,12,91910,Weird Science (1985),Comedy,False
656003,4510,737,2,966788349,M,45,7,92503,Barb Wire (1996),Action|Sci-Fi,False
860881,319,3011,4,1002941091,F,50,6,33436,"They Shoot Horses, Don't They? (1969)",Drama,False
672607,2772,1391,4,973228569,M,35,17,10025,Mars Attacks! (1996),Action|Comedy|Sci-Fi|War,False
15646,5239,2918,5,961442731,M,35,7,07043,Ferris Bueller's Day Off (1986),Comedy,False
267900,1950,2291,5,974700319,M,25,12,49024,Edward Scissorhands (1990),Drama|Romance,False
155443,3934,165,3,965711413,M,25,0,44512,Die Hard: With a Vengeance (1995),Action|Thriller,False
261206,2996,1485,5,972702786,M,18,0,63011,Liar Liar (1997),Comedy,False
550328,5978,2109,2,956943606,M,35,1,49307,"Jerk, The (1979)",Comedy,False
111657,5432,1225,4,960056462,M,56,13,01742,Amadeus (1984),Drama,False
168277,2180,780,3,974609883,M,25,12,27713-9225,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
550910,5831,3347,4,957888331,M,25,1,92120,Never Cry Wolf (1983),Drama,False
756612,3067,175,5,969999335,F,25,0,02148,Kids (1995),Drama,False
312958,224,497,3,976833386,F,18,4,14850,Much Ado About Nothing (1993),Comedy|Romance,False
765717,4957,3360,4,962906405,M,25,2,48197,Hoosiers (1986),Drama,False
475384,5954,1375,1,957129072,M,45,11,70802,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
490310,3624,858,5,966562479,M,25,12,60068,"Godfather, The (1972)",Action|Crime|Drama,False
747593,1182,45,2,974853865,M,1,10,91326,To Die For (1995),Comedy|Drama,False
940958,305,3837,5,976497709,F,18,0,55414,Phantasm II (1988),Horror,False
218922,3162,2366,2,968858667,M,25,1,08854-3115,King Kong (1933),Action|Adventure|Horror,False
867101,3658,909,5,971900684,F,25,7,07090,"Apartment, The (1960)",Comedy|Drama,False
204614,3693,1304,3,966304048,M,25,15,94062,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,False
272457,5598,1923,5,959214516,M,18,4,27607,There's Something About Mary (1998),Comedy,False
720372,5394,2265,2,1041187929,M,18,0,60618,Nothing But Trouble (1991),Adventure|Comedy,False
308358,1112,1885,4,974948306,M,18,6,19104,"Opposite of Sex, The (1998)",Comedy|Drama,False
374834,245,3252,3,976734471,M,35,16,66046,Scent of a Woman (1992),Drama,False
562574,5747,1288,3,958698191,M,25,0,03755,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
231147,5448,1535,4,960086963,M,45,19,60626,Love! Valour! Compassion! (1997),Drama|Romance,False
912574,1647,3316,3,974714284,M,18,18,98118,Reindeer Games (2000),Action|Thriller,False
845977,549,3706,5,976116432,M,25,6,53217,Angel Heart (1987),Film-Noir|Mystery|Thriller,False
397336,3751,300,4,966129620,F,35,12,55555,Quiz Show (1994),Drama,False
943109,2077,3791,2,979977758,M,18,0,55112,Footloose (1984),Drama,False
147723,5413,1953,4,960239184,M,35,1,59801,"French Connection, The (1971)",Action|Crime|Drama|Thriller,False
404633,3213,1358,5,968518068,F,25,1,83705,Sling Blade (1996),Drama|Thriller,False
369379,1347,1639,5,997416403,F,18,1,11375,Chasing Amy (1997),Drama|Romance,False
966457,1826,2730,2,974696674,M,45,11,49265,Barry Lyndon (1975),Drama,False
735243,2484,1845,3,974146568,M,45,5,31901,Zero Effect (1998),Comedy|Thriller,False
805321,5643,494,2,959648662,F,35,1,84108,Executive Decision (1996),Action|Thriller,False
100920,1505,3471,5,983671842,M,50,11,90041,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
119263,3756,1442,4,966099884,M,18,12,53188,Prefontaine (1997),Drama,False
721293,2012,1037,1,974676843,M,25,4,49456,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller,False
387576,5998,1810,3,1001781620,M,18,4,61820,Primary Colors (1998),Drama,False
224032,28,1240,3,978125772,F,25,1,14607,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
923628,1010,1919,1,975221039,M,25,0,10310,Madeline (1998),Children's|Comedy,False
540444,2462,1080,4,974170098,M,35,1,44303,Monty Python's Life of Brian (1979),Comedy,False
513372,3462,2003,4,967394093,F,25,4,73160,Gremlins (1984),Comedy|Horror,False
618,2306,1193,4,974493420,F,18,4,02138,One Flew Over the Cuckoo's Nest (1975),Drama,False
770791,1285,3614,4,974876782,M,35,4,98125,Honeymoon in Vegas (1992),Comedy|Romance,False
320309,1881,34,4,974693059,M,35,2,95008,Babe (1995),Children's|Comedy|Drama,False
20169,5927,3105,4,957272637,M,35,14,10003,Awakenings (1990),Drama,False
475457,1004,915,3,975048963,M,25,3,95136,Sabrina (1954),Comedy|Romance,False
749950,5539,1212,5,968385274,F,25,20,91403,"Third Man, The (1949)",Mystery|Thriller,False
431663,2907,3296,5,971841591,F,35,5,12345,To Sir with Love (1967),Drama,False
449315,3771,2657,2,966048327,M,25,1,14982,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,False
886147,3043,3617,4,970248296,M,18,2,90069,Road Trip (2000),Comedy,False
695389,3887,1373,2,965804357,M,18,4,80513,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,False
434795,4732,2133,4,963636453,M,25,14,24450,Adventures in Babysitting (1987),Adventure|Comedy,False
639853,3942,2288,3,965691477,M,18,4,49855,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,False
514768,3539,2005,4,966882010,F,25,4,77006,"Goonies, The (1985)",Adventure|Children's|Fantasy,False
895972,3550,3478,3,967156697,M,25,5,55447,"Bamba, La (1987)",Drama,False
596513,3483,748,3,967067324,F,45,7,30260,"Arrival, The (1996)",Action|Sci-Fi|Thriller,False
2170,4979,661,4,962600954,M,35,2,55423,James and the Giant Peach (1996),Animation|Children's|Musical,False
209121,3080,2871,5,976307429,M,25,20,55410,Deliverance (1972),Adventure|Thriller,False
938147,5097,1238,3,962375298,M,56,16,19131,Local Hero (1983),Comedy,False
605551,5900,1396,2,957427185,M,25,7,60628,Sneakers (1992),Crime|Drama|Sci-Fi,False
681083,3159,2020,5,968884126,F,25,15,15213,Dangerous Liaisons (1988),Drama|Romance,False
285199,4415,2959,4,965143887,M,18,0,02215,Fight Club (1999),Drama,False
951165,4079,241,5,965444030,M,35,17,26505,Fluke (1995),Children's|Drama,False
405365,1451,3178,4,986635219,M,35,20,90012,"Hurricane, The (1999)",Drama,False
618726,2820,1092,2,972663800,F,35,0,02138,Basic Instinct (1992),Mystery|Thriller,False
554187,2576,2046,4,973898540,M,18,17,97030,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,False
954994,4611,3125,4,965679017,F,18,4,78705,"End of the Affair, The (1999)",Drama,False
588079,2544,2731,3,974049470,M,45,1,52001,"400 Blows, The (Les Quatre cents coups) (1959)",Drama,False
422300,2529,2124,4,974054811,F,35,9,95903,"Addams Family, The (1991)",Comedy,False
60863,1794,3068,2,974712136,M,25,11,20878,"Verdict, The (1982)",Drama,False
395663,5277,3948,4,985974588,M,25,20,91740,Meet the Parents (2000),Comedy,False
543793,3957,2393,4,965675811,M,35,11,40242,Star Trek: Insurrection (1998),Action|Sci-Fi,False
170168,2436,2002,3,976154996,M,25,7,22902,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,False
221377,1712,3527,4,992921128,M,25,0,73003,Predator (1987),Action|Sci-Fi|Thriller,False
353720,5746,1221,3,958354242,M,18,15,94061,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
322340,4055,357,5,965491887,M,50,0,98826,Four Weddings and a Funeral (1994),Comedy|Romance,False
742151,1207,3551,3,974843540,M,50,0,43617,Marathon Man (1976),Thriller,False
492054,780,1967,4,975437801,M,25,17,91776,Labyrinth (1986),Adventure|Children's|Fantasy,False
428174,1202,3363,5,974857108,M,35,12,97006,American Graffiti (1973),Comedy|Drama,False
666016,4705,261,5,963671734,F,18,0,75115,Little Women (1994),Drama,False
604210,4312,1608,4,965505605,M,25,18,78757,Air Force One (1997),Action|Thriller,False
664052,5575,327,1,959293424,M,35,7,19808,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi,False
356035,5353,1393,4,960616769,M,25,6,77030,Jerry Maguire (1996),Drama|Romance,False
5549,4788,2355,4,962998665,M,35,7,85331,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
34241,3374,3186,4,967602422,M,35,5,64801,"Girl, Interrupted (1999)",Drama,False
312618,5627,1095,4,959039983,M,25,0,07040,Glengarry Glen Ross (1992),Drama,False
329752,5922,3072,4,957471832,M,56,3,94561,Moonstruck (1987),Comedy,False
203188,2205,3552,3,974603947,F,25,7,10016,Caddyshack (1980),Comedy,False
814490,4430,1680,3,965101473,F,25,0,94403,Sliding Doors (1998),Drama|Romance,False
188757,780,1079,5,975439770,M,25,17,91776,"Fish Called Wanda, A (1988)",Comedy,False
440410,3757,592,5,966097078,M,25,7,92612,Batman (1989),Action|Adventure|Crime|Drama,False
373609,4659,105,3,963975032,F,25,14,37076,"Bridges of Madison County, The (1995)",Drama|Romance,False
285581,1448,1509,5,976138368,F,25,3,17522,All Over Me (1997),Drama,False
562695,601,3396,4,975880707,F,18,20,06320,"Muppet Movie, The (1979)",Children's|Comedy,False
779782,781,432,1,975435831,M,18,4,95076,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,False
460025,5347,329,2,960666930,M,25,6,53705,Star Trek: Generations (1994),Action|Adventure|Sci-Fi,False
45082,528,1962,5,980655073,F,18,17,83843,Driving Miss Daisy (1989),Drama,False
557028,1779,2710,3,977032107,M,18,1,78133,"Blair Witch Project, The (1999)",Horror,False
282982,6013,2599,4,956861276,F,25,20,32301,Election (1999),Comedy,False
432031,4150,2496,3,965350029,M,25,0,29672,Blast from the Past (1999),Comedy|Romance,False
273094,4183,2580,4,965330024,M,25,1,91730,Go (1999),Crime,False
787369,678,2447,4,989241426,M,25,0,34952,Varsity Blues (1999),Comedy|Drama,False
32332,4591,1721,2,964306124,M,25,15,02143,Titanic (1997),Drama|Romance,False
437412,3868,1339,4,966034154,M,18,12,73112,Bram Stoker's Dracula (1992),Horror|Romance,False
584660,5776,2528,4,958170222,M,18,12,97205,Logan's Run (1976),Action|Adventure|Sci-Fi,False
771964,2608,3543,5,974397794,F,25,1,10025,Diner (1982),Comedy|Drama,False
747345,3824,2411,2,966540556,M,25,17,32308,Rocky IV (1985),Action|Drama,False
882397,5759,2857,5,959557939,F,25,1,08904,Yellow Submarine (1968),Animation|Musical,False
176814,5273,1968,2,961110491,M,56,20,91030,"Breakfast Club, The (1985)",Comedy|Drama,False
581567,3729,2414,4,966576327,M,18,4,20037,Young Sherlock Holmes (1985),Action|Adventure|Mystery,False
822702,2064,3498,4,974666760,M,35,1,01020,Midnight Express (1978),Drama,False
810931,5808,3088,5,957983221,F,25,7,37206,Harvey (1950),Comedy,False
708975,608,145,3,975866357,M,18,4,18011,Bad Boys (1995),Action,False
904023,629,3672,4,975784591,F,1,10,48154,Benji (1974),Adventure|Children's,False
259415,2119,2716,4,974996927,M,35,4,10036,Ghostbusters (1984),Comedy|Horror,False
895043,3163,177,4,969048794,M,18,15,95616,Lord of Illusions (1995),Horror,False
546704,5980,1230,1,956938019,M,56,1,42503,Annie Hall (1977),Comedy|Romance,False
872273,3539,1972,3,967017174,F,25,4,77006,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,False
591967,1875,2485,3,974701173,M,35,12,94107,She's All That (1999),Comedy|Romance,False
145962,4886,2396,5,962740876,F,35,17,92509,Shakespeare in Love (1998),Comedy|Romance,False
616793,4689,1805,3,963614941,M,18,12,02215,Wild Things (1998),Crime|Drama|Mystery|Thriller,False
749443,702,2511,4,975563010,M,35,7,90808,"Long Goodbye, The (1973)",Crime,False
524589,765,3175,4,975450295,M,25,17,74467,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,False
568386,2029,440,3,974682296,F,25,12,10011,Dave (1993),Comedy|Romance,False
184860,1202,1394,5,974857090,M,35,12,97006,Raising Arizona (1987),Comedy,False
325398,1298,1101,4,974848578,M,35,6,33615,Top Gun (1986),Action|Romance,False
465907,2684,1292,4,973466852,F,18,0,19143,Being There (1979),Comedy,False
695417,4107,1373,4,965520057,F,25,0,23221,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,False
427227,4543,1257,4,965109892,M,25,2,11105,Better Off Dead... (1985),Comedy,False
59719,2878,1246,5,972365853,F,50,20,88005,Dead Poets Society (1989),Drama,False
470145,2757,339,2,973190097,M,25,2,10023,While You Were Sleeping (1995),Comedy|Romance,False
714083,3158,1425,3,993073312,M,25,15,15217,Fierce Creatures (1997),Comedy,False
203627,4932,3552,5,962652814,M,25,7,63303,Caddyshack (1980),Comedy,False
356221,203,1682,2,976928901,F,18,4,53715,"Truman Show, The (1998)",Drama,False
865433,2092,3873,3,974769170,M,56,1,49006,Cat Ballou (1965),Comedy|Western,False
323498,4675,36,4,963734116,F,18,4,27514,Dead Man Walking (1995),Drama,False
781245,5705,1541,5,958545641,F,18,4,90024,Addicted to Love (1997),Comedy|Romance,False
427023,2225,1257,2,974678005,M,25,5,96815,Better Off Dead... (1985),Comedy,False
815541,5504,1183,4,959734907,M,45,7,85287-2702,"English Patient, The (1996)",Drama|Romance|War,False
463509,5103,830,4,962450945,F,35,16,78222,"First Wives Club, The (1996)",Comedy,False
170812,479,1784,4,976218495,M,25,12,55042,As Good As It Gets (1997),Comedy|Drama,False
862599,3320,1986,1,970861644,M,25,1,56082,Halloween 5: The Revenge of Michael Myers (1989),Horror,False
917068,5806,3330,2,957986583,F,50,1,08826,Splendor in the Grass (1961),Drama,False
466895,1077,1294,5,974998716,M,25,3,60660,M*A*S*H (1970),Comedy|War,False
400759,4831,3160,5,974399474,F,25,1,04210,Magnolia (1999),Drama,False
786904,1889,1640,3,976432909,M,18,14,80023,How to Be a Player (1997),Comedy,False
90912,781,1544,2,975433749,M,18,4,95076,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,False
678755,2807,2019,5,972785289,F,35,11,22043,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,False
264795,1370,3016,4,974768243,M,35,2,92821,Creepshow (1982),Horror,False
613578,4491,2389,5,965007860,M,18,4,52405,Psycho (1998),Crime|Horror|Thriller,False
107126,186,2858,5,977059779,M,18,5,91767,American Beauty (1999),Comedy|Drama,False
594205,3475,2567,1,1015737154,M,25,14,33133,EDtv (1999),Comedy,False
848540,5512,1616,3,959714570,F,25,17,01701,"Peacemaker, The (1997)",Action|Thriller|War,False
508161,6007,3099,2,956789531,M,35,17,80537,Shampoo (1975),Comedy|Romance,False
810074,4344,1976,1,966450809,M,25,1,44240,Friday the 13th Part 3: 3D (1982),Horror,False
873639,3224,2050,3,968523357,F,25,14,93428,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,False
715511,4478,2163,1,991838829,M,1,12,02138,Attack of the Killer Tomatoes! (1980),Comedy|Horror,False
605274,4505,1396,4,964985875,M,50,7,39648,Sneakers (1992),Crime|Drama|Sci-Fi,False
248378,3599,6,4,968296914,M,25,16,97378,Heat (1995),Action|Crime|Thriller,False
355810,4277,1393,5,978690317,M,35,16,98133,Jerry Maguire (1996),Drama|Romance,False
41227,4086,150,5,965515509,F,1,10,55391,Apollo 13 (1995),Drama,False
520043,5811,899,3,957938945,M,18,4,60202,Singin' in the Rain (1952),Musical|Romance,False
501605,4277,953,5,967112570,M,35,16,98133,It's a Wonderful Life (1946),Drama,False
447997,1737,3525,3,974706333,M,35,20,46614,Bachelor Party (1984),Comedy,False
464206,2176,904,5,978413453,M,1,19,73505,Rear Window (1954),Mystery|Thriller,False
72593,3934,1210,3,965709445,M,25,0,44512,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
232936,5111,1684,5,962427471,M,35,2,78006,Mrs. Dalloway (1997),Romance,False
904080,2857,3672,3,972508306,M,25,0,10469,Benji (1974),Adventure|Children's,False
172207,4208,2943,4,965320987,F,35,0,90403,Indochine (1992),Drama|Romance,False
842302,5504,1081,5,959737763,M,45,7,85287-2702,Victor/Victoria (1982),Comedy|Musical,False
232276,5018,1683,3,962586739,F,56,12,90290,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,False
19408,5111,2018,4,962426213,M,35,2,78006,Bambi (1942),Animation|Children's,False
42827,3572,1,5,966735240,M,35,11,04287,Toy Story (1995),Animation|Children's|Comedy,False
513656,5394,2003,3,981004303,M,18,0,60618,Gremlins (1984),Comedy|Horror,False
191860,5184,2997,4,961734647,M,18,20,67212,Being John Malkovich (1999),Comedy,False
662160,18,2089,4,978154982,F,18,3,95825,"Rescuers Down Under, The (1990)",Animation|Children's,False
497890,4682,3723,4,976405337,M,25,7,05346,Hamlet (1990),Drama,False
473823,3516,1374,4,966966004,M,18,4,42101,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,False
885311,167,3509,1,977178436,F,25,11,10022,Black and White (1999),Drama,False
379302,792,2600,3,975423570,M,25,17,01002,eXistenZ (1999),Action|Sci-Fi|Thriller,False
777088,2683,350,5,979965589,M,35,7,60188,"Client, The (1994)",Drama|Mystery|Thriller,False
263817,2953,1127,1,971212265,M,25,20,23225,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
255575,5908,377,3,957373799,M,25,4,19711,Speed (1994),Action|Romance|Thriller,False
197816,5630,1580,5,980085337,M,35,17,06854,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
142781,5570,2571,5,959541648,M,25,1,07666,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
477244,1985,1377,3,974685010,M,45,12,92122,Batman Returns (1992),Action|Adventure|Comedy|Crime,False
153573,149,21,5,977326806,M,25,1,29205,Get Shorty (1995),Action|Comedy|Drama,False
355979,5083,1393,4,962406893,M,25,4,16803,Jerry Maguire (1996),Drama|Romance,False
533942,4953,541,4,962638725,M,35,12,55082,Blade Runner (1982),Film-Noir|Sci-Fi,False
832595,5220,3712,4,961546588,M,25,7,91436,Soapdish (1991),Comedy,False
321761,1156,357,4,974864929,F,50,2,33334,Four Weddings and a Funeral (1994),Comedy|Romance,False
799225,984,3548,4,975914453,M,50,16,92129,Auntie Mame (1958),Comedy|Drama,False
346733,2967,1380,4,971134599,M,25,0,94110,Grease (1978),Comedy|Musical|Romance,False
419289,3970,3270,4,965837050,F,25,2,02903,"Cutting Edge, The (1992)",Drama,False
620151,2271,2701,3,1007677795,M,50,14,13210,Wild Wild West (1999),Action|Sci-Fi|Western,False
720150,904,2263,2,980206030,M,35,20,92308,"Seventh Sign, The (1988)",Thriller,False
746997,4140,2410,3,965349008,M,25,0,32112,Rocky III (1982),Action|Drama,False
78582,4510,2881,2,964991529,M,45,7,92503,Double Jeopardy (1999),Action|Thriller,False
801990,1733,1785,4,1001744977,M,18,14,43725,King of New York (1990),Action|Crime,False
301206,3216,1732,5,968459105,M,35,1,54481,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,False
582186,4682,1479,3,964567639,M,25,7,05346,"Saint, The (1997)",Action|Romance|Thriller,False
967396,4088,3858,4,966800843,M,25,3,77057,Cecil B. Demented (2000),Comedy,False
214398,1903,1214,5,974694243,M,35,0,90401,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
402952,1057,1356,4,974952201,M,45,17,73069,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,False
564720,927,2306,2,975195366,F,25,20,91105,Holy Man (1998),Comedy,False
